"CLIENTNUM","Target","Customer_Age","Gender","Dependent_count","Education_Level","Marital_Status","Income_Category","Card_Category","Months_on_book","Total_Relationship_Count","Months_Inactive_12_mon","Contacts_Count_12_mon","Credit_Limit","Total_Revolving_Bal","Avg_Open_To_Buy","Total_Trans_Amt","Total_Trans_Ct","Avg_Utilization_Ratio","Flag_Muestra"
"718863258","1","54","F","2","Doctorate","Married","Less than $40K","Blue","41","2","2","3","3881.0","2517","1364.0","2463","38","0.649","1"
"718870158","0","47","M","4","High School","Married","$60K - $80K","Blue","34","5","2","3","4592.0","1635","2957.0","1772","52","0.356","1"
"718876683","0","43","F","4","Graduate","Single","Less than $40K","Blue","31","5","2","0","5781.0","1168","4613.0","1600","32","0.202","1"
"718877883","1","44","F","3","Unknown","Single","Less than $40K","Blue","36","3","1","1","5644.0","2517","3127.0","2440","44","0.446","1"
"718890933","1","45","F","4","Doctorate","Married","Less than $40K","Blue","27","3","2","2","1438.3","0","1438.3","2429","38","0.0","1"
"718892283","0","43","M","2","Graduate","Married","$40K - $60K","Blue","34","3","2","1","4396.0","0","4396.0","4771","78","0.0","1"
"718899708","0","55","F","1","College","Married","Unknown","Blue","36","6","3","2","17642.0","1846","15796.0","2148","54","0.105","1"
"718913358","1","36","M","2","Graduate","Single","Less than $40K","Blue","36","3","3","3","4225.0","2517","1708.0","2659","43","0.596","1"
"718924983","0","59","M","0","Uneducated","Single","$60K - $80K","Blue","48","5","1","3","4906.0","1302","3604.0","4833","80","0.265","0"
"718929708","0","60","F","0","Graduate","Married","Less than $40K","Blue","50","4","2","2","3147.0","1602","1545.0","1558","23","0.509","1"
"718934058","0","36","M","2","Doctorate","Single","$40K - $60K","Blue","26","4","3","2","2845.0","2517","328.0","2396","51","0.885","0"
"718939083","1","54","F","2","Graduate","Married","Less than $40K","Blue","45","3","1","3","1438.3","306","1132.3","694","15","0.213","1"
"718949433","0","42","F","3","College","Single","Unknown","Silver","31","3","2","2","34516.0","919","33597.0","3415","79","0.027","1"
"718958583","1","44","M","4","Post-Graduate","Single","$80K - $120K","Blue","36","5","3","2","2367.0","1606","761.0","4506","59","0.678","1"
"718963158","0","49","M","1","Unknown","Single","$120K +","Blue","40","5","3","1","34516.0","0","34516.0","3230","64","0.0","1"
"718975083","1","47","F","4","Graduate","Single","Less than $40K","Blue","40","6","4","3","2473.0","0","2473.0","2133","44","0.0","1"
"718976283","0","51","F","2","Unknown","Single","Less than $40K","Blue","36","3","2","2","1858.0","1071","787.0","4388","66","0.576","1"
"719013108","0","42","M","3","Graduate","Divorced","$40K - $60K","Blue","33","4","2","4","3178.0","1800","1378.0","4605","86","0.566","1"
"719018208","1","52","F","0","Doctorate","Married","Unknown","Blue","46","6","4","3","7210.0","0","7210.0","2516","36","0.0","0"
"719019483","0","46","F","2","College","Unknown","Less than $40K","Silver","36","2","3","1","13427.0","1507","11920.0","4266","63","0.112","0"
"719020983","0","58","M","1","Graduate","Married","$80K - $120K","Blue","42","4","3","1","12421.0","2517","9904.0","1913","49","0.203","1"
"719036883","0","48","F","1","Uneducated","Divorced","Less than $40K","Blue","38","3","3","2","4668.0","0","4668.0","4163","77","0.0","1"
"719046558","0","39","M","2","Graduate","Married","$60K - $80K","Blue","36","6","3","3","1982.0","1751","231.0","4313","62","0.883","0"
"719054733","0","52","F","0","Post-Graduate","Single","Less than $40K","Blue","40","4","3","2","1438.3","797","641.3","4673","69","0.554","1"
"719071158","1","54","F","0","Graduate","Single","Unknown","Platinum","38","2","2","2","34516.0","0","34516.0","3901","54","0.0","1"
"719073483","1","45","M","3","Uneducated","Married","$80K - $120K","Blue","38","3","3","3","9234.0","0","9234.0","2586","44","0.0","1"
"719075883","0","38","F","3","High School","Married","$40K - $60K","Blue","27","2","3","3","2363.0","2033","330.0","3904","66","0.86","1"
"719084358","1","55","F","1","Graduate","Married","Less than $40K","Blue","46","6","4","3","4232.0","0","4232.0","2312","37","0.0","0"
"719085933","0","35","M","3","Graduate","Single","$80K - $120K","Blue","24","4","1","2","23561.0","864","22697.0","2447","64","0.037","1"
"719098308","1","56","F","2","High School","Single","Less than $40K","Blue","42","5","4","2","2423.0","268","2155.0","2516","59","0.111","1"
"719099583","1","42","M","3","Graduate","Married","$40K - $60K","Blue","34","3","2","3","1640.0","1444","196.0","1360","33","0.88","1"
"719118708","1","49","F","3","Unknown","Single","Less than $40K","Blue","37","2","2","2","5855.0","0","5855.0","9202","80","0.0","1"
"719123958","1","40","M","4","Unknown","Divorced","$60K - $80K","Blue","27","2","2","3","5051.0","0","5051.0","2137","45","0.0","1"
"719130558","0","55","F","2","Uneducated","Married","Less than $40K","Blue","44","5","2","3","1669.0","1000","669.0","4085","69","0.599","0"
"719139558","0","26","M","0","Uneducated","Single","Less than $40K","Blue","36","4","3","4","2665.0","1567","1098.0","2514","64","0.588","1"
"719146008","1","48","M","3","Graduate","Married","$80K - $120K","Blue","39","4","4","3","18672.0","2517","16155.0","1126","35","0.135","1"
"719147208","0","29","F","2","Unknown","Single","Less than $40K","Blue","21","4","3","2","2298.0","0","2298.0","4814","88","0.0","1"
"719150658","1","51","F","2","Graduate","Married","Unknown","Blue","34","2","3","2","7551.0","0","7551.0","2977","46","0.0","0"
"719163108","0","44","M","3","Graduate","Married","$120K +","Blue","31","2","2","3","3977.0","1325","2652.0","4076","62","0.333","1"
"719165508","0","48","F","3","Graduate","Married","$40K - $60K","Silver","40","5","3","4","18965.0","2262","16703.0","3066","69","0.119","0"
"719168883","1","45","F","5","Unknown","Single","Less than $40K","Blue","34","1","4","1","5155.0","0","5155.0","2753","45","0.0","1"
"719169783","0","52","F","2","Uneducated","Married","Less than $40K","Blue","43","3","3","3","6897.0","640","6257.0","2781","57","0.093","1"
"719174433","1","36","F","1","Unknown","Single","Less than $40K","Blue","24","2","1","2","1735.0","0","1735.0","2467","35","0.0","1"
"719176308","1","43","M","3","College","Divorced","$80K - $120K","Blue","32","6","3","2","7278.0","0","7278.0","2120","43","0.0","1"
"719178183","0","50","M","2","Graduate","Married","$80K - $120K","Silver","42","2","3","3","34516.0","2517","31999.0","8186","85","0.073","1"
"719192808","0","51","M","4","Graduate","Single","$120K +","Blue","36","2","1","1","3168.0","2147","1021.0","4674","71","0.678","0"
"719196858","0","50","M","2","Graduate","Married","$60K - $80K","Blue","39","4","1","4","6508.0","2276","4232.0","4254","77","0.35","1"
"719211558","1","45","M","2","Graduate","Single","$60K - $80K","Blue","36","1","1","2","3401.0","0","3401.0","744","18","0.0","0"
"719226333","0","44","M","4","Unknown","Single","$60K - $80K","Blue","24","5","3","2","11042.0","2211","8831.0","1140","25","0.2","1"
"719234883","0","57","M","3","Graduate","Single","$120K +","Blue","49","5","3","3","32676.0","2134","30542.0","3990","88","0.065","1"
"719266158","0","42","M","2","Graduate","Divorced","$80K - $120K","Blue","35","5","3","1","6779.0","1359","5420.0","3434","65","0.2","0"
"719272458","0","53","F","5","Graduate","Single","$40K - $60K","Blue","41","2","1","3","9815.0","1699","8116.0","7962","89","0.173","1"
"719273733","0","37","M","2","Uneducated","Married","$60K - $80K","Blue","36","5","3","5","7959.0","998","6961.0","1855","29","0.125","1"
"719281533","0","37","F","3","College","Married","Less than $40K","Blue","27","2","1","3","2939.0","1388","1551.0","5076","84","0.472","1"
"719282433","0","60","F","0","Graduate","Single","Unknown","Blue","48","3","3","4","6417.0","1372","5045.0","3280","71","0.214","1"
"719299533","1","55","F","1","Unknown","Unknown","Less than $40K","Blue","36","2","3","2","3626.0","795","2831.0","2954","42","0.219","1"
"719305608","1","57","F","3","High School","Single","Less than $40K","Blue","36","4","3","3","2347.0","1900","447.0","2447","47","0.81","0"
"719309133","0","56","F","1","Graduate","Married","Less than $40K","Blue","51","3","3","4","1438.3","0","1438.3","3877","70","0.0","1"
"719309958","1","55","M","3","Doctorate","Single","$80K - $120K","Blue","35","4","1","3","20865.0","0","20865.0","837","25","0.0","1"
"719315508","0","62","F","0","Unknown","Married","$40K - $60K","Blue","36","4","2","2","2964.0","2400","564.0","1557","25","0.81","1"
"719318583","1","37","M","3","High School","Married","Less than $40K","Blue","26","3","3","4","6866.0","2389","4477.0","862","13","0.348","1"
"719325783","1","65","M","2","Unknown","Single","Less than $40K","Blue","36","4","2","3","2954.0","2517","437.0","1909","28","0.852","1"
"719326758","1","52","F","0","Doctorate","Married","Less than $40K","Blue","36","4","3","2","4353.0","1489","2864.0","9226","85","0.342","0"
"719328858","1","56","M","4","High School","Married","$60K - $80K","Blue","43","6","2","6","4535.0","0","4535.0","2342","40","0.0","1"
"719329983","0","42","F","3","Unknown","Unknown","Unknown","Blue","36","6","1","2","15648.0","0","15648.0","13784","88","0.0","1"
"719343633","0","48","M","3","High School","Unknown","Less than $40K","Blue","38","4","3","3","8892.0","889","8003.0","4900","89","0.1","1"
"719356008","0","39","F","3","Graduate","Single","Less than $40K","Blue","36","4","3","4","1438.3","0","1438.3","4548","69","0.0","1"
"719368533","0","41","F","2","Doctorate","Married","Unknown","Silver","28","1","3","3","32250.0","1289","30961.0","15785","100","0.04","0"
"719379858","1","39","M","1","Graduate","Married","$80K - $120K","Blue","36","2","2","3","24239.0","0","24239.0","8549","73","0.0","1"
"719381733","0","61","M","2","High School","Single","$60K - $80K","Blue","47","5","2","3","2175.0","1404","771.0","3994","64","0.646","0"
"719384433","1","44","F","3","High School","Divorced","Less than $40K","Blue","28","5","2","3","1877.0","1203","674.0","2581","57","0.641","1"
"719413383","0","32","M","1","Uneducated","Single","$60K - $80K","Silver","36","2","3","1","33711.0","1437","32274.0","14880","134","0.043","1"
"719415858","0","29","M","0","College","Divorced","Unknown","Blue","15","6","3","2","3107.0","1720","1387.0","2460","71","0.554","0"
"719418933","1","53","M","2","Uneducated","Married","$80K - $120K","Blue","36","1","3","3","4503.0","0","4503.0","748","20","0.0","0"
"719420883","1","56","F","4","Graduate","Unknown","Less than $40K","Blue","44","5","3","3","1677.0","0","1677.0","2477","45","0.0","1"
"719437908","0","44","M","3","Post-Graduate","Divorced","$80K - $120K","Blue","36","6","2","2","17965.0","1644","16321.0","1767","50","0.092","1"
"719443683","1","50","M","1","Unknown","Single","$120K +","Blue","39","3","2","3","27512.0","2137","25375.0","1149","25","0.078","0"
"719449533","1","49","F","3","Uneducated","Single","$40K - $60K","Blue","38","1","2","3","2655.0","2283","372.0","2386","49","0.86","1"
"719453283","0","45","F","2","Uneducated","Married","Less than $40K","Blue","36","3","4","3","2918.0","1597","1321.0","4454","76","0.547","1"
"719455083","0","48","F","3","Uneducated","Single","Less than $40K","Blue","39","4","3","4","2991.0","1508","1483.0","3734","64","0.504","1"
"719470458","1","46","M","3","College","Single","$80K - $120K","Blue","39","1","4","3","4026.0","243","3783.0","1102","27","0.06","1"
"719483358","0","33","M","1","College","Married","$40K - $60K","Blue","14","3","2","2","6746.0","1750","4996.0","2962","54","0.259","1"
"719495958","1","42","F","1","Unknown","Married","Less than $40K","Blue","36","3","3","4","2983.0","0","2983.0","2509","46","0.0","1"
"719502183","0","52","F","2","Graduate","Married","Less than $40K","Blue","36","3","1","3","4950.0","1829","3121.0","4529","73","0.369","1"
"719512983","1","47","F","4","Graduate","Single","Less than $40K","Blue","39","3","3","6","1438.3","0","1438.3","2295","51","0.0","1"
"719513733","0","48","M","3","Doctorate","Married","$80K - $120K","Blue","41","3","3","4","8739.0","0","8739.0","4276","69","0.0","1"
"719516208","1","54","M","2","College","Single","$120K +","Blue","36","3","2","3","34516.0","0","34516.0","2329","47","0.0","1"
"719519058","1","55","F","4","High School","Married","Less than $40K","Blue","36","4","2","3","1477.0","0","1477.0","2419","49","0.0","1"
"719525358","0","52","M","0","Graduate","Single","$80K - $120K","Blue","43","4","3","3","8133.0","1942","6191.0","3310","76","0.239","1"
"719547033","1","40","M","4","Unknown","Married","$80K - $120K","Blue","31","1","3","6","23502.0","0","23502.0","7957","60","0.0","1"
"719562108","0","28","F","0","Uneducated","Single","Less than $40K","Silver","20","6","3","3","12793.0","1650","11143.0","2671","67","0.129","1"
"719564208","1","46","F","1","Uneducated","Single","$40K - $60K","Blue","30","3","2","1","7195.0","0","7195.0","2751","47","0.0","1"
"719568333","0","39","M","3","Unknown","Single","$80K - $120K","Silver","36","5","3","2","34516.0","1900","32616.0","1668","36","0.055","1"
"719570733","0","52","M","2","Unknown","Single","$60K - $80K","Blue","39","3","2","3","1629.0","978","651.0","3766","83","0.6","1"
"719577258","1","43","F","2","Uneducated","Divorced","Less than $40K","Blue","30","3","3","4","6811.0","0","6811.0","1937","39","0.0","0"
"719582058","1","41","M","3","Doctorate","Single","$80K - $120K","Blue","29","2","2","3","24001.0","1629","22372.0","9102","75","0.068","1"
"719590458","1","44","F","4","Graduate","Married","Less than $40K","Blue","36","6","3","3","1905.0","0","1905.0","3120","46","0.0","1"
"719593608","1","56","M","1","Uneducated","Married","$80K - $120K","Blue","36","6","2","1","33870.0","0","33870.0","7661","61","0.0","0"
"719596908","0","56","F","5","Doctorate","Married","Unknown","Blue","48","4","2","2","11281.0","2118","9163.0","1255","30","0.188","1"
"719601708","0","45","M","3","College","Single","$60K - $80K","Blue","35","1","1","2","10699.0","1099","9600.0","5052","61","0.103","1"
"719602908","1","42","F","2","Post-Graduate","Single","$40K - $60K","Blue","34","3","3","3","5667.0","812","4855.0","2064","42","0.143","1"
"719604858","1","45","F","3","Unknown","Married","Less than $40K","Blue","31","4","3","3","5941.0","0","5941.0","2196","37","0.0","1"
"719606133","0","42","M","2","Graduate","Single","$60K - $80K","Blue","31","3","2","1","5169.0","2296","2873.0","4656","88","0.444","0"
"719609433","0","55","F","4","Uneducated","Divorced","$40K - $60K","Blue","43","5","3","2","1965.0","1525","440.0","4671","69","0.776","0"
"719612583","1","52","F","4","Uneducated","Divorced","Unknown","Blue","42","4","4","1","12091.0","0","12091.0","8127","74","0.0","1"
"719629308","1","55","F","2","Unknown","Single","Unknown","Silver","37","2","2","3","34516.0","1783","32733.0","8472","80","0.052","1"
"719630358","1","50","F","4","High School","Married","Less than $40K","Blue","36","1","3","2","3546.0","0","3546.0","2616","47","0.0","1"
"719648358","0","50","M","2","Graduate","Single","$80K - $120K","Blue","35","3","3","1","2514.0","1521","993.0","1636","36","0.605","1"
"719657583","1","44","M","3","Graduate","Married","$40K - $60K","Blue","40","2","2","6","9502.0","2457","7045.0","2310","57","0.259","0"
"719662458","0","44","F","2","Graduate","Divorced","Less than $40K","Blue","27","5","2","2","1438.3","679","759.3","1117","29","0.472","0"
"719674533","0","48","M","3","Unknown","Single","$80K - $120K","Blue","44","5","1","3","16794.0","1527","15267.0","4040","76","0.091","1"
"719677758","0","39","F","1","Unknown","Married","$40K - $60K","Blue","36","2","1","3","10830.0","2184","8646.0","8814","88","0.202","1"
"719683158","1","56","F","2","Unknown","Married","Less than $40K","Blue","48","2","4","2","4746.0","0","4746.0","7154","66","0.0","1"
"719685408","1","40","M","2","Uneducated","Married","$60K - $80K","Blue","29","3","2","2","6332.0","318","6014.0","2505","43","0.05","0"
"719688408","0","45","M","3","Graduate","Married","$80K - $120K","Silver","36","6","2","3","34516.0","0","34516.0","3530","68","0.0","1"
"719694408","1","30","F","1","College","Single","Less than $40K","Blue","36","4","3","6","4541.0","0","4541.0","7996","80","0.0","1"
